Incident Date,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Aquaculture Management Unit,Mitigation
2022-11-02,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Mechanical Removal
2022-11-07,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Medicinal Bath Treatment
2022-11-13,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Non-Medicinal Bath Treatment
2022-11-15,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Medicinal Bath Treatment
2022-11-16,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Mechanical Removal
2022-11-18,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Non-Medicinal Bath Treatment
2022-11-25,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2022-11-27,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Non-Medicinal Bath Treatment
2022-12-17,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Mechanical Removal
2022-12-18,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Non-Medicinal Bath Treatment
2022-12-26,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Mechanical Removal
2022-12-28,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2022-12-28,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Non-Medicinal Bath Treatment
2023-01-01,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Medicinal Bath Treatment
2023-01-04,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Mechanical Removal
2023-01-06,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Medicinal Bath Treatment
2023-01-08,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,In-Feed Treatment
2023-01-14,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,In-Feed Treatment
2023-01-14,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Non-Medicinal Bath Treatment
2023-01-14,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,In-Feed Treatment
2023-01-15,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Mechanical Removal
2023-01-20,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Mechanical Removal
2023-01-22,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Mechanical Removal
2023-01-24,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2023-01-25,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Non-Medicinal Bath Treatment
2023-01-26,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Mechanical Removal
2023-01-26,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Medicinal Bath Treatment
2023-01-27,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,In-Feed Treatment
2023-02-06,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,In-Feed Treatment
2023-02-14,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Mechanical Removal
2023-02-20,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,Non-Medicinal Bath Treatment
2023-02-20,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Mechanical Removal
2023-02-26,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Medicinal Bath Treatment
2023-02-28,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2023-03-02,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Mechanical Removal
2023-03-06,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Mechanical Removal
2023-03-06,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Non-Medicinal Bath Treatment
2023-03-09,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Mechanical Removal
2023-03-11,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Mechanical Removal
2023-03-18,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Mechanical Removal
2023-03-22,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Mechanical Removal
2023-03-24,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Non-Medicinal Bath Treatment
2023-03-25,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2023-04-01,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Mechanical Removal
2023-04-02,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Mechanical Removal
2023-04-09,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,In-Feed Treatment
2023-04-11,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2023-04-14,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Non-Medicinal Bath Treatment
2023-04-14,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Mechanical Removal
2023-04-21,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,Mechanical Removal
2023-04-21,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,In-Feed Treatment
2023-04-27,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Medicinal Bath Treatment
2023-04-28,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Mechanical Removal
2023-04-30,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,Mechanical Removal
2023-05-03,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Non-Medicinal Bath Treatment
2023-05-07,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Mechanical Removal
2023-05-08,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Medicinal Bath Treatment
2023-05-09,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Mechanical Removal
2023-05-15,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Mechanical Removal
2023-05-26,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Medicinal Bath Treatment
2023-05-28,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Non-Medicinal Bath Treatment
2023-06-21,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Non-Medicinal Bath Treatment
2023-06-22,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Mechanical Removal
2023-06-23,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Medicinal Bath Treatment
2023-06-24,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Mechanical Removal
2023-07-01,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Harvest
2023-07-03,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Non-Medicinal Bath Treatment
2023-07-03,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,Mechanical Removal
2023-07-05,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,In-Feed Treatment
2023-07-11,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,In-Feed Treatment
2023-07-12,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,In-Feed Treatment
2023-07-13,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Non-Medicinal Bath Treatment
2023-07-13,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,In-Feed Treatment
2023-07-15,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Mechanical Removal
2023-07-19,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Harvest
2023-07-20,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Non-Medicinal Bath Treatment
2023-07-22,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Mechanical Removal
2023-07-28,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Non-Medicinal Bath Treatment
2023-07-31,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2023-08-02,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Mechanical Removal
2023-08-15,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2023-08-16,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2023-08-17,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Mechanical Removal
2023-08-20,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,In-Feed Treatment
2023-08-21,1300,MOWI Canada West,Althorpe,50.47531,-125.80975,Discovery Islands,In-Feed Treatment
2023-08-28,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Harvest
2023-08-28,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Mechanical Removal
2023-08-29,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,In-Feed Treatment
2023-09-02,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,In-Feed Treatment
2023-09-02,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,In-Feed Treatment
2023-09-03,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,In-Feed Treatment
2023-09-03,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,In-Feed Treatment
2023-09-04,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,In-Feed Treatment
2023-09-05,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Mechanical Removal
2023-09-18,892,MOWI Canada West,Bell Island,50.83242,-127.52057,Port Hardy,Non-Medicinal Bath Treatment
2023-09-19,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Medicinal Bath Treatment
2023-09-21,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Mechanical Removal
2023-09-24,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,In-Feed Treatment
2023-09-26,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Medicinal Bath Treatment
2023-10-03,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Non-Medicinal Bath Treatment
2023-10-04,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Mechanical Removal
2023-10-07,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Medicinal Bath Treatment
2023-10-09,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Medicinal Bath Treatment
2023-10-12,7273,Grieg Seafood BC,Tsa-ya,50.6133,-126.33073,Broughton Archipelago,Harvest
2023-10-16,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Harvest
2023-10-18,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Medicinal Bath Treatment
2023-10-29,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,Mechanical Removal
2023-11-03,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2023-11-03,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,In-Feed Treatment
2023-11-07,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Mechanical Removal
2023-11-12,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Non-Medicinal Bath Treatment
2023-11-14,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Medicinal Bath Treatment
2023-11-19,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,In-Feed Treatment
2023-11-25,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Medicinal Bath Treatment
2023-12-22,1691,MOWI Canada West,Kid Bay,52.80108,-128.40431,Central Coast,In-Feed Treatment
2024-01-04,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Medicinal Bath Treatment
2024-01-05,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Non-Medicinal Bath Treatment
2024-01-08,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Mechanical Removal
2024-01-09,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,In-Feed Treatment
2024-01-09,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-01-16,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Mechanical Removal
2024-01-18,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Non-Medicinal Bath Treatment
2024-01-21,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Medicinal Bath Treatment
2024-01-25,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Non-Medicinal Bath Treatment
2024-01-29,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Mechanical Removal
2024-01-29,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Non-Medicinal Bath Treatment
2024-01-30,1237,MOWI Canada West,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,In-Feed Treatment
2024-02-01,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Medicinal Bath Treatment
2024-02-05,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-02-09,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2024-02-10,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Mechanical Removal
2024-02-15,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Mechanical Removal
2024-02-15,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Non-Medicinal Bath Treatment
2024-02-18,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Mechanical Removal
2024-02-23,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-02-26,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Mechanical Removal
2024-02-27,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Mechanical Removal
2024-02-28,1338,MOWI Canada West,Mahatta East,50.474562,-127.787808,Quatsino Sound,Non-Medicinal Bath Treatment
2024-02-28,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-02-29,892,MOWI Canada West,Bell Island,50.83242,-127.52057,Port Hardy,Non-Medicinal Bath Treatment
2024-02-29,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Medicinal Bath Treatment
2024-03-08,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Mechanical Removal
2024-03-10,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Mechanical Removal
2024-03-17,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Mechanical Removal
2024-03-18,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-03-19,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-03-24,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Medicinal Bath Treatment
2024-03-25,144,MOWI Canada West,Koskimo,50.45861,-127.88988,Quatsino Sound,Harvest
2024-03-26,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,Non-Medicinal Bath Treatment
2024-03-27,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Mechanical Removal
2024-03-27,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2024-03-29,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Mechanical Removal
2024-03-30,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2024-04-01,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2024-04-03,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Medicinal Bath Treatment
2024-04-06,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Mechanical Removal
2024-04-06,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-04-09,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-04-13,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Non-Medicinal Bath Treatment
2024-04-14,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Mechanical Removal
2024-04-15,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Mechanical Removal
2024-04-20,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-04-20,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Non-Medicinal Bath Treatment
2024-04-25,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-04-28,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Mechanical Removal
2024-04-29,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Mechanical Removal
2024-05-04,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Non-Medicinal Bath Treatment
2024-05-06,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-05-07,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Mechanical Removal
2024-05-08,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Medicinal Bath Treatment
2024-05-11,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-05-17,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Mechanical Removal
2024-05-31,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Mechanical Removal
2024-06-03,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Mechanical Removal
2024-06-05,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,Nootka Sound,Medicinal Bath Treatment
2024-06-06,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Mechanical Removal
2024-06-07,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Non-Medicinal Bath Treatment
2024-06-08,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Harvest
2024-06-10,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Non-Medicinal Bath Treatment
2024-06-18,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Medicinal Bath Treatment
2024-06-23,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Medicinal Bath Treatment
2024-06-25,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Mechanical Removal
2024-06-26,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Non-Medicinal Bath Treatment
2024-07-04,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Mechanical Removal
2024-07-06,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,In-Feed Treatment
2024-07-08,234,Cermaq Canada,Dixon Bay,49.405,-126.15055,Clayoquot Sound,Harvest
2024-07-13,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Medicinal Bath Treatment
2024-07-19,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,In-Feed Treatment
2024-07-27,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Mechanical Removal
2024-07-30,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Non-Medicinal Bath Treatment
2024-08-14,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,In-Feed Treatment
2024-08-15,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Non-Medicinal Bath Treatment
2024-08-28,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,Mechanical Removal
2024-08-30,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Non-Medicinal Bath Treatment
2024-09-02,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Harvest
2024-09-06,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Medicinal Bath Treatment
2024-09-07,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,In-Feed Treatment
2024-09-08,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,In-Feed Treatment
2024-09-08,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,In-Feed Treatment
2024-09-12,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,In-Feed Treatment
2024-09-12,831,MOWI Canada West,Shelter Pass,50.88414,-127.5004,Port Hardy,In-Feed Treatment
2024-09-15,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Non-Medicinal Bath Treatment
2024-09-17,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Medicinal Bath Treatment
2024-09-25,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Medicinal Bath Treatment
2024-09-25,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,In-Feed Treatment
2024-09-28,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,In-Feed Treatment
2024-10-01,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,Non-Medicinal Bath Treatment
2024-10-07,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,In-Feed Treatment
2024-10-08,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Non-Medicinal Bath Treatment
2024-10-13,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Islands,In-Feed Treatment
2024-10-17,7054,MOWI Canada West,Wanx talis,50.89322,-127.89568,Port Hardy,In-Feed Treatment
2024-10-24,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Medicinal Bath Treatment
2024-10-28,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Mechanical Removal
2025-01-10,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Medicinal Bath Treatment
2025-01-12,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Medicinal Bath Treatment
2025-01-16,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Medicinal Bath Treatment
2025-01-18,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,In-Feed Treatment
2025-01-18,526,Cermaq Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,In-Feed Treatment
2025-01-18,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,In-Feed Treatment
2025-01-20,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Mechanical Removal
2025-01-23,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,In-Feed Treatment
2025-01-25,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Non-Medicinal Bath Treatment
2025-01-26,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Mechanical Removal
2025-01-27,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,In-Feed Treatment
2025-02-01,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Medicinal Bath Treatment
2025-02-13,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Medicinal Bath Treatment
2025-02-13,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Non-Medicinal Bath Treatment; Mechanical Removal
2025-02-14,7054,MOWI Canada West,Wanx talis,50.89322,-127.89568,Port Hardy,Non-Medicinal Bath Treatment; Mechanical Removal
2025-02-17,1291,Cermaq Canada,McIntyre Lake,49.30557,-125.81583,Clayoquot Sound,In-Feed Treatment
2025-02-28,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Non-Medicinal Bath Treatment
2025-02-28,1078,Grieg Seafood BC,Lutes Creek,49.88622,-126.76976,Esperanza Inlet,Medicinal Bath Treatment; Mechanical Removal
2025-03-07,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,In-Feed Treatment
2025-03-18,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,In-Feed Treatment
2025-03-23,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Mechanical Removal
2025-03-26,7714,MOWI Canada West,Alexander,52.67648,-128.57494,Central Coast,Medicinal Bath Treatment
2025-04-06,1895,MOWI Canada West,Sheep Passage,52.79609,-128.31093,Central Coast,Medicinal Bath Treatment
2025-04-12,1691,MOWI Canada West,Kid Bay,52.801081,-128.404313,Central Coast,Non-Medicinal Bath Treatment
2025-05-03,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Non-Medicinal Bath Treatment
2025-05-20,7054,MOWI Canada West,Wanx talis,50.89322,-127.89568,Port Hardy,In-Feed Treatment
2025-06-03,1863,Grieg Seafood BC,Esperanza,-126.76145,49.87814,Esperanza Inlet,Harvest
2025-06-03,7054,MOWI Canada West,Wanx talis,50.89322,-127.89568,Port Hardy,Medicinal Bath Treatment; Non-Medicinal Bath Treatment
2025-06-12,1078,Grieg Seafood BC,Lutes Creek,-126.76976,49.88622,Esperanza Inlet,Harvest
2025-06-19,1350,MOWI Canada West,Shelter Bay,-127.45345,50.96555,Port Hardy,Harvest
2025-07-02,1238,MOWI Canada West,Mahatta West,50.4691416,-127.835771,Quatsino Sound,In-Feed Treatment
